Name,Year,Animation,Comedy,Crime,Fantasy,Action,Thriller,Romance,Family,Adventure,Mystery,Horror,Musical,War,Western,Sci-Fi,Film-Noir
"Twelve Chairs, The ",1970,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mission: Impossible  ,2000,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Shanghai Noon ,2000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Better Living Through Circuitry ,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
 / Women ,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Carnival of Souls ,1962,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Flying Tigers ,1942,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
"Gold Rush, The ",1925,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"House of Exorcism, The La Casa dell'esorcismo ",1974,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
It's in the Water ,1998,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Monsieur Verdoux ,1947,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
On Her Majesty's Secret Service ,1969,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Seven Days in May ,1964,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
"Spy Who Loved Me, The ",1977,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Those Who Love Me Can Take the Train Ceux qui m'aiment prendront le train ,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vagabond Sans toit ni loi ,1985,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Moonraker ,1979,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
"Man with the Golden Gun, The ",1974,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
"King in New York, A ",1957,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Woman of Paris, A ",1923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
In Old California ,1942,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
"Fighting Seabees, The ",1944,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Dark Command ,1940,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Cleo From  to  Cl�o de  �  ,1962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Big Momma's House ,2000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Running Free ,2000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Abominable Snowman, The ",1957,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
American Gigolo ,1980,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anguish Angustia ,1986,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Blood Spattered Bride, The La Novia Ensangrentada ",1972,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
City of the Living Dead Paura nella citt� dei morti viventi ,1980,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Endless Summer, The ",1966,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Guns of Navarone, The ",1961,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
BlowOut La Grande Bouffe ,1973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lured ,1947,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Pandora and the Flying Dutchman ,1951,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Quatermass and the Pit ,1967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Quatermass II ,1957,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
Puppet Master ,1989,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
Puppet Master II ,1990,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
Puppet Master III: Toulon's Revenge ,1991,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
Puppet Master  ,1993,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
Puppet Master : The Final Chapter ,1994,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
Curse of the Puppet Master ,1998,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
Retro Puppetmaster ,1999,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
RentACop ,1988,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Romeo and Juliet ,1968,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Stay Tuned ,1992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Story of G.I. Joe, The ",1945,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Blazing Saddles ,1974,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Benji ,1974,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Benji the Hunted ,1987,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
For the Love of Benji ,1977,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
White Christmas ,1954,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Eraserhead ,1977,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Baraka ,1992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Man with the Golden Arm, The ",1955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Decline of Western Civilization, The ",1981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Decline of Western Civilization Part II: The Metal Years, The ",1988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
For a Few Dollars More ,1965,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Magnum Force ,1973,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Blood Simple ,1984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"Fabulous Baker Boys, The ",1989,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Prizzi's Honor ,1985,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Flatliners ,1990,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Light Years ,1988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Porky's ,1981,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Porky's II: The Next Day ,1983,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Porky's Revenge ,1985,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Private School ,1983,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
