SN,Name,Type,Year,Animation,Comedy,Crime,Fantasy,Action,Thriller,Romance,Family,Adventure,Mystery,Horror,Musical,War,Western,Sci-Fi,Film-Noir
3351,Two Thousand Maniacs! (1964),Horror,1964,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3352,Brown's Requiem (1998),Drama,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3353,"Closer You Get, The (2000)",Comedy|Romance,2000,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3354,Mission to Mars (2000),Sci-Fi,2000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3355,"Ninth Gate, The (2000)",Thriller,2000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3356,Condo Painting (2000),Documentary,2000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3357,East-West (Est-ouest) (1999),Drama|Romance,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3358,Defending Your Life (1991),Comedy|Romance,1991,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3359,Breaking Away (1979),Drama,1979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3360,Hoosiers (1986),Drama,1986,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3361,Bull Durham (1988),Comedy,1988,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,1975,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3363,American Graffiti (1973),Comedy|Drama,1973,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,1950,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3365,"Searchers, The (1956)",Western,1956,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3366,Where Eagles Dare (1969),Action|Adventure|War,1969,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
3367,"Devil's Brigade, The (1968)",War,1968,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3368,"Big Country, The (1958)",Romance|Western,1958,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3369,Any Number Can Win (M�lodie en sous-sol ) (1963),Crime,1963,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3370,Betrayed (1988),Drama|Thriller,1988,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3371,Bound for Glory (1976),Drama,1976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3372,"Bridge at Remagen, The (1969)",Action|War,1969,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
3373,Buck and the Preacher (1972),Western,1972,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3374,Daughters of the Dust (1992),Drama,1992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3375,Destination Moon (1950),Sci-Fi,1950,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,1949,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3377,Hangmen Also Die (1943),Drama|War,1943,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3378,"Ogre, The (Der Unhold) (1996)",Drama,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3379,On the Beach (1959),Drama,1959,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3380,Railroaded! (1947),Film-Noir,1947,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3381,Slaves to the Underground (1997),Comedy|Drama,1997,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3382,Song of Freedom (1936),Drama,1936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3383,Big Fella (1937),Drama|Musical,1937,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3384,"Taking of Pelham One Two Three, The (1974)",Action,1974,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3385,Volunteers (1985),Comedy,1985,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3386,JFK (1991),Drama|Mystery,1991,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3387,Who's Harry Crumb? (1989),Comedy,1989,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3388,Harry and the Hendersons (1987),Comedy,1987,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3389,Let's Get Harry (1986),Action|Adventure,1986,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3390,Shanghai Surprise (1986),Adventure,1986,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3391,Who's That Girl? (1987),Comedy,1987,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3392,She-Devil (1989),Comedy,1989,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3393,Date with an Angel (1987),Comedy|Fantasy,1987,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3394,Blind Date (1987),Comedy|Romance,1987,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3395,Nadine (1987),Comedy,1987,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3396,"Muppet Movie, The (1979)",Children's|Comedy,1979,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3397,"Great Muppet Caper, The (1981)",Children's|Comedy,1981,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,1984,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,1985,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3400,We're Back! A Dinosaur's Story (1993),Animation|Children's,1993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,1985,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3402,Turtle Diary (1985),Drama,1985,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3403,Raise the Titanic (1980),Drama|Thriller,1980,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3404,Titanic (1953),Action|Drama,1953,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3405,"Night to Remember, A (1958)",Action|Drama,1958,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3406,Captain Horatio Hornblower (1951),Action|Adventure|War,1951,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3408,Erin Brockovich (2000),Drama,2000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3409,Final Destination (2000),Drama|Thriller,2000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3410,Soft Fruit (1999),Comedy|Drama,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3411,Babymother (1998),Drama,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3412,"Bear, The (1988)",Adventure,1988,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3413,Impact (1949),Crime|Drama,1949,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3414,Love Is a Many-Splendored Thing (1955),Romance,1955,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3415,"Mirror, The (Zerkalo) (1975)",Drama,1975,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3416,"Trial, The (Le Proc�s) (1963)",Drama,1963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,1952,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3418,Thelma & Louise (1991),Action|Drama,1991,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3419,Something for Everyone (1970),Comedy|Crime,1970,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3420,...And Justice for All (1979),Drama|Thriller,1979,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3421,Animal House (1978),Comedy,1978,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3422,She's Gotta Have It (1986),Comedy|Romance,1986,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3423,School Daze (1988),Drama,1988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3424,Do the Right Thing (1989),Comedy|Drama,1989,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3425,Mo' Better Blues (1990),Drama,1990,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3426,Jungle Fever (1991),Drama|Romance,1991,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3427,Coogan's Bluff (1968),Crime,1968,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3428,"Champ, The (1979)",Drama,1979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
